frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,402418.657784,8853.000000,3327.823463
4,750321.347234,12159.000000,10674.689785
8,745488.609294,12003.000000,20076.958684
16,932589.446571,15083.000000,4649.758811
32,1070689.801197,17050.000000,8629.454270
64,1004889.377840,19266.000000,17760.891278
128,911652.565536,15739.000000,72873.844732
256,1394471.901731,22072.000000,119112.454433
512,1101841.322092,21287.000000,158971.886244
1024,987166.713375,17669.000000,143270.862816
2048,615267.062455,11444.000000,129972.791153
4096,275688.873838,8661.000000,42303.867258
8192,1468139.620279,25119.000000,693454.718070
16384,2013216.303271,36048.000000,1116868.201920
32768,612944.133867,20817.000000,518373.433267
65536,1818911.116506,44848.000000,1558419.704409
