frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,312598.238460,6319.000000,442.913084
4,415088.492696,8147.000000,7934.582346
8,482363.012251,9909.000000,3474.715528
16,522628.658554,10737.000000,21582.733284
32,960745.071596,16398.000000,17289.970561
64,1035452.523085,15324.000000,3871.608451
128,875750.627272,16961.000000,56060.756550
256,694828.284500,12544.000000,53293.102068
512,1177448.430163,18782.000000,159394.926886
1024,1302699.740729,21449.000000,101638.629157
2048,1616022.601076,24738.000000,76240.496936
4096,301200.461660,5829.000000,53521.248986
8192,494985.822988,10023.000000,171866.708609
16384,810855.453651,14948.000000,182717.748525
32768,1665392.988844,29517.000000,400457.069451
65536,32223.803872,1846.000000,0.000000
