frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,442237.629879,7664.000000,9268.102826
4,693383.003099,13170.000000,8996.986940
8,864197.139113,13906.000000,13499.000000
16,765429.231628,14478.000000,12894.818960
32,459951.066115,8707.000000,24907.292808
64,1100335.796369,18221.000000,61691.116719
128,843646.517913,14314.000000,35725.421313
256,1068988.925605,19401.000000,58403.529491
512,1230300.439361,21655.000000,68358.454269
1024,871383.657896,15773.000000,14838.804130
2048,1513047.582691,25859.000000,71245.700628
4096,1453486.688446,30879.000000,642350.054050
8192,1529359.328319,25760.000000,323209.010782
16384,2172483.815052,30111.000000,367464.926830
32768,4193867.724000,67128.000000,1238886.953778
65536,1633862.791689,41300.000000,1491182.890621
