frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,500311.467127,9149.000000,3800.976848
4,589525.142062,10492.000000,700.618298
8,956685.322080,16617.000000,21316.406991
16,376794.656114,7633.000000,8372.507808
32,656133.591361,13972.000000,9546.644437
64,862329.609752,16654.000000,7132.937544
128,874118.456588,15183.000000,48814.540744
256,1072298.582113,19741.000000,54821.304071
512,1264983.439192,20403.000000,25283.449765
1024,1028802.124410,23759.000000,91230.646474
2048,875552.562363,16140.000000,42195.283895
4096,2251085.132652,38151.000000,820178.664193
8192,1162439.453540,20881.000000,491840.089404
16384,898815.732393,17087.000000,387790.934855
32768,2296686.255098,33481.000000,1383826.866724
65536,1047343.018872,18498.000000,593764.723395
