frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,596073.536115,9496.000000,14891.164125
4,428642.922503,7591.000000,6959.262605
8,530463.559223,10499.000000,23501.773231
16,828812.426056,14897.000000,39742.318402
32,375872.465437,8193.000000,5517.484662
64,672730.001159,14011.000000,37647.784171
128,655513.618507,11788.000000,74716.137246
256,1081053.664308,20295.000000,96295.843207
512,1176108.099937,19124.000000,17424.646453
1024,1042685.007918,17683.000000,178154.373255
2048,1086323.116343,15913.000000,72702.978075
4096,2227608.990293,38256.000000,158255.968399
8192,1635664.270074,28137.000000,740828.848335
16384,792612.997986,17026.000000,422972.929406
32768,1630624.736406,37092.000000,1343527.169628
65536,831363.810180,19827.000000,652847.108368
