frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,563269.119897,10849.000000,7803.119248
4,537735.954530,10071.000000,5639.291888
8,564097.607069,9308.000000,693.075753
16,898308.274393,16913.000000,43740.389413
32,1249260.604908,22534.000000,55435.123388
64,870419.596555,17646.000000,65335.270046
128,1350463.766607,22021.000000,36493.682837
256,1564461.991949,23987.000000,52733.185870
512,1436770.005764,27668.000000,99311.740394
1024,1370885.440739,22658.000000,248874.746602
2048,1206179.685275,17656.000000,23213.560563
4096,1404564.504769,26587.000000,131273.675964
8192,1052473.494380,23728.000000,497040.829219
16384,1240565.038104,25613.000000,193552.170455
32768,1205887.559763,22926.000000,656868.891291
65536,4759168.140804,68990.000000,3075141.518662
