frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,499249.141518,8424.000000,3393.765460
4,286635.972727,6623.000000,92.401299
8,664939.520299,13099.000000,19195.599574
16,1056140.317181,18034.000000,16937.975440
32,702811.839312,12896.000000,31316.305705
64,1120767.003091,18604.000000,56822.910344
128,1335439.197860,25188.000000,75617.139393
256,1085525.543786,18925.000000,112820.509731
512,788363.787144,11663.000000,93809.219680
1024,1700348.053525,28989.000000,252370.632525
2048,1539673.324956,26034.000000,385834.794606
4096,535239.284569,11670.000000,72152.519769
8192,1065209.228776,18663.000000,261223.486572
16384,1550400.417257,28164.000000,532694.433215
32768,973759.500211,20471.000000,595121.049262
65536,844133.963806,18562.000000,519832.132026
