frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,547823.028911,9116.000000,54.442630
4,510333.603342,8100.000000,12028.205893
8,557306.408888,9259.000000,3429.361894
16,269037.252198,5673.000000,15954.957067
32,818204.945795,12640.000000,27183.986775
64,727471.726646,12621.000000,8104.018694
128,1067039.503965,17216.000000,82506.946374
256,1348787.939314,22741.000000,110084.082264
512,1234964.967666,22697.000000,59628.067066
1024,983746.823890,16392.000000,145335.629004
2048,985963.949312,18705.000000,58467.497963
4096,812344.276894,13365.000000,35310.394815
8192,801794.572155,12859.000000,184324.491145
16384,904329.179066,20249.000000,461544.670377
32768,991864.509827,18974.000000,487929.564714
65536,1540300.307929,35430.000000,1205077.136264
