frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,144526.690570,4619.000000,2611.049597
4,412300.657481,7403.000000,6430.317488
8,515097.632348,8413.000000,1714.844599
16,422055.990900,6986.000000,8645.346610
32,479188.169730,8534.000000,8625.540447
64,701821.059867,12229.000000,9292.872699
128,932307.518699,13667.000000,26841.919343
256,1256656.455713,21827.000000,127346.519045
512,892172.279950,16014.000000,61666.500963
1024,1292285.105630,24771.000000,214239.089293
2048,1216889.085546,18239.000000,347053.239896
4096,1390827.686888,22923.000000,414192.664959
8192,1646623.558276,29201.000000,148882.425827
16384,1028658.780929,17070.000000,437961.536374
32768,812729.180681,12434.000000,214459.016322
65536,2583890.492790,38869.000000,1258988.114435
