frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,560260.849821,8164.000000,9971.791163
4,892955.251593,15512.000000,6909.000000
8,575948.481665,9917.000000,23105.582269
16,666936.062592,10577.000000,21248.782295
32,715220.486122,14667.000000,57343.415655
64,994009.188216,17494.000000,47130.402152
128,816326.156630,15198.000000,48606.960139
256,1085358.541911,18562.000000,46521.045549
512,816530.847415,15209.000000,105035.815520
1024,1682447.166869,24297.000000,160479.243206
2048,560635.541145,13649.000000,22711.058848
4096,1240688.822549,25552.000000,91389.677431
8192,2458229.574512,36975.000000,994131.531909
16384,1918800.968083,29280.000000,444304.851328
32768,798600.047286,15592.000000,296817.576201
65536,2229365.966628,43116.000000,1126653.999326
