frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,431648.205630,8381.000000,4537.999339
4,563416.359368,12369.000000,3896.734017
8,524676.191917,8623.000000,14401.962609
16,999851.540612,16758.000000,40375.049659
32,656442.374207,10475.000000,31109.771070
64,848326.373883,15853.000000,2213.954381
128,1287244.761622,22992.000000,85388.739105
256,1496624.289738,26747.000000,171113.512336
512,1176528.144461,20636.000000,112224.312286
1024,625538.622302,11527.000000,95458.353191
2048,1186108.130355,25080.000000,396640.850652
4096,456681.358092,11379.000000,189112.846322
8192,599979.245442,12930.000000,254166.109672
16384,1699331.789619,26456.000000,425421.931765
32768,1041876.666293,20528.000000,577436.539208
65536,5070114.071745,89972.000000,5070114.071745
