frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,488895.734893,8537.000000,7227.341212
4,216230.965091,5430.000000,1853.753759
8,564297.644432,10238.000000,9893.579029
16,761246.454863,13177.000000,14538.567811
32,844613.828859,14025.000000,10178.170268
64,589348.146039,10447.000000,31221.001778
128,848158.361781,12721.000000,3029.371552
256,1193767.693185,18241.000000,30477.309412
512,886051.638251,15561.000000,124098.417701
1024,806866.183110,14063.000000,171346.020940
2048,1406771.426440,24367.000000,200006.703538
4096,1260466.838598,20486.000000,249779.912231
8192,1423770.191909,25443.000000,112438.709678
16384,2210234.106648,35282.000000,1130883.496585
32768,2594911.498577,50979.000000,403160.332757
65536,1508075.088222,30223.000000,420732.812589
