frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,258605.230328,4730.000000,4314.534853
4,920385.462042,14492.000000,37402.102414
8,391987.203925,8037.000000,59.916609
16,831693.001272,11327.000000,29552.980391
32,379474.508444,6301.000000,18270.172550
64,1077306.752636,17347.000000,72522.838327
128,1318389.381896,24326.000000,110309.213323
256,729008.500500,14219.000000,17396.371288
512,1053381.929844,19150.000000,118843.155991
1024,1526824.251697,27084.000000,40090.600657
2048,1104815.893470,21510.000000,168251.024175
4096,1129667.848548,20891.000000,268493.965314
8192,1330131.232713,27822.000000,290232.334642
16384,1033891.936302,22645.000000,202407.989252
32768,1710782.227646,25481.000000,309555.752116
65536,585368.444108,11338.000000,0.000000
