frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,546074.880135,9156.000000,12964.639409
4,321048.356688,5976.000000,6377.574774
8,267654.091443,6271.000000,129.267165
16,354728.163916,6091.000000,16447.673696
32,731730.487638,13350.000000,21352.456369
64,737405.664017,13964.000000,3825.068496
128,1040876.371072,18723.000000,121115.765510
256,868578.205591,16465.000000,87447.899151
512,678984.964817,11752.000000,83148.216553
1024,953892.928436,14530.000000,81052.043811
2048,1088807.182519,19667.000000,220963.361282
4096,1071668.451739,23739.000000,522033.712257
8192,989286.420535,15374.000000,164884.078200
16384,874894.230424,15499.000000,336196.041210
32768,535410.913729,14960.000000,314066.839814
65536,1267382.944269,26631.000000,841243.136786
