frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,831506.190493,14366.000000,7509.652655
4,329492.584351,5963.000000,1157.711536
8,731602.807622,10527.000000,19934.596033
16,704432.268254,12060.000000,30803.060156
32,771966.178345,14637.000000,6159.012421
64,936408.092611,16307.000000,12857.490696
128,1238844.632860,21217.000000,107081.339570
256,1088020.536137,18284.000000,142204.969850
512,1238702.480349,22832.000000,120154.923312
1024,1394268.947373,22436.000000,234897.005330
2048,1322865.449829,24362.000000,108525.351361
4096,884693.385826,22611.000000,448728.466149
8192,2127065.422332,33949.000000,715915.013522
16384,912789.401347,14905.000000,232452.941573
32768,1909004.631461,30637.000000,1117869.301431
65536,3535231.123133,55634.000000,2767005.032422
