frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,722893.242196,10896.000000,20105.367940
4,542674.861277,9300.000000,18453.348233
8,401638.069490,7126.000000,3066.336413
16,574546.324678,9186.000000,526.241389
32,564058.389618,12537.000000,35956.463299
64,707354.215013,11686.000000,386.962530
128,896947.006481,16295.000000,41398.035316
256,907345.217325,16097.000000,11454.063340
512,1515198.192357,25264.000000,99124.617427
1024,952501.774958,17244.000000,68749.648537
2048,1218091.328752,22834.000000,51280.014684
4096,1210694.656763,20439.000000,250343.980659
8192,825088.723193,14833.000000,309847.735320
16384,2449208.330747,37896.000000,968147.688221
32768,1750760.410677,35933.000000,220278.582688
65536,2849603.067988,50310.000000,2195865.623920
