frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,427707.016943,8269.000000,16997.794739
4,886349.351894,17173.000000,20698.621283
8,430467.362052,7613.000000,14449.005952
16,863088.821554,14337.000000,15792.652817
32,1187142.965908,17877.000000,45724.460073
64,1089814.117943,17880.000000,39196.513200
128,524969.759986,10357.000000,40552.798720
256,1156948.543210,16262.000000,36459.678742
512,1022896.871626,15003.000000,142859.578671
1024,1280377.414001,20968.000000,78168.881487
2048,1118979.896579,20073.000000,176412.662457
4096,1340644.812582,25104.000000,439848.503964
8192,1834075.831120,28795.000000,287461.954705
16384,2395492.825952,48158.000000,1521174.991095
32768,1690967.772168,28362.000000,341432.783476
65536,3115704.783216,68857.000000,3115640.607657
