frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,282384.247480,5394.000000,5380.677560
4,377885.974446,6526.000000,7110.753687
8,505577.122086,8107.000000,10458.867864
16,767176.625858,13812.000000,1874.775187
32,812261.362162,15344.000000,13874.894522
64,1267685.168915,20600.000000,96452.811182
128,666662.526271,13182.000000,65392.599551
256,1215848.696930,22682.000000,1024.203105
512,1208426.523832,21500.000000,174149.240082
1024,1161769.072942,17971.000000,110532.685433
2048,1290083.447338,22330.000000,353681.109664
4096,673125.359320,12800.000000,89126.803034
8192,2001862.220005,27529.000000,389824.688702
16384,967437.998448,17157.000000,303891.425744
32768,807759.533211,20627.000000,576293.364539
65536,2805188.870696,57962.000000,2782353.709930
