frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,342948.810976,5619.000000,3142.431861
4,669552.324737,10496.000000,20429.781301
8,853591.510462,14033.000000,36554.849008
16,809415.998887,13280.000000,13513.743005
32,1056368.871638,16990.000000,35641.797878
64,1080693.554148,18453.000000,39048.899037
128,1014309.158760,18804.000000,8017.421094
256,1291175.441485,19926.000000,116383.713392
512,1057808.689111,18797.000000,65474.021352
1024,1512270.988040,26263.000000,191346.075418
2048,934100.645435,19720.000000,237601.531544
4096,1079286.600475,19790.000000,69397.352442
8192,1446499.710755,28373.000000,614373.437758
16384,1258921.812992,19603.000000,235265.465039
32768,175705.936214,5383.000000,23249.728773
65536,3265902.893060,48658.000000,1246621.269225
