frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,597098.351754,9816.000000,13808.866029
4,350853.203099,6437.000000,7016.483165
8,603458.414198,10922.000000,4270.283948
16,925931.913447,16389.000000,26678.759810
32,596950.057831,10120.000000,14785.860509
64,819312.839575,12155.000000,46082.236534
128,1235714.733025,20227.000000,19810.549059
256,1327222.112425,21248.000000,145623.831089
512,1313143.416587,19316.000000,166934.533842
1024,841777.986818,12637.000000,160171.524667
2048,2356818.772315,40429.000000,419827.045676
4096,996120.742227,23845.000000,491422.196111
8192,1152832.144711,18919.000000,236225.367787
16384,1377684.502949,28080.000000,911771.712199
32768,2729099.144325,39925.000000,991694.647363
65536,1714137.191237,28826.000000,1008307.246325
