frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,984913.971215,15956.000000,21226.217963
4,673875.945514,9327.000000,11905.793548
8,634662.695381,10482.000000,8417.153913
16,894931.328855,16348.000000,16273.171172
32,1097125.518660,20228.000000,21084.931397
64,994554.038307,16508.000000,45954.069972
128,1139800.502025,21158.000000,37187.506464
256,955748.847877,16325.000000,120372.305989
512,1289681.663828,21289.000000,194388.578726
1024,1618217.464075,24996.000000,149966.589669
2048,1544662.906940,26578.000000,249653.260990
4096,2047301.612600,30511.000000,142931.295006
8192,2252848.219812,43235.000000,1485560.723455
16384,495882.606945,9957.000000,118580.829551
32768,965579.689565,17664.000000,445499.400571
65536,5757023.615316,88217.000000,5180366.198923
