frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,561954.307881,9250.000000,8754.989263
4,310713.083923,7570.000000,4447.258256
8,1090396.763675,18160.000000,35803.185598
16,784799.707520,12244.000000,29441.917889
32,1008751.003171,17830.000000,36680.449847
64,556602.312744,12636.000000,9044.750798
128,1208163.963599,20161.000000,94189.008292
256,1123182.828161,18629.000000,74938.558847
512,887672.297306,14909.000000,48013.453698
1024,1140533.640162,23098.000000,50186.516894
2048,731190.652903,17687.000000,164667.366977
4096,1263578.843572,18976.000000,207083.086021
8192,652117.223691,11684.000000,184208.065309
16384,1880600.242062,34234.000000,319126.734049
32768,831545.923547,13739.000000,369608.348823
65536,2293352.194335,39318.000000,1619656.865339
