frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,836463.723279,36757.000000,20009.035409
4,696445.220901,37714.000000,22804.611025
8,1025271.785741,38541.000000,20497.484480
16,668305.875609,40963.000000,21876.691775
32,810444.266063,40388.000000,30395.980573
64,1176891.611358,80935.000000,24989.848199
128,1146414.623415,65134.000000,58087.759864
256,1292183.741399,108735.000000,79294.275821
512,1494210.491749,142737.000000,212234.228307
1024,1227781.270887,43500.000000,98982.180331
2048,1352256.724730,83921.000000,225514.708656
4096,1049998.560304,38267.000000,213819.223217
8192,1197152.251538,41964.000000,275894.452771
16384,1206613.154474,84413.000000,504919.021345
32768,376748.394046,33969.000000,0.000000
65536,2138310.998264,111462.000000,953898.728527
