frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,539895.201672,41434.000000,148.600135
4,678871.200357,40974.000000,159.389460
8,868627.175636,41401.000000,46328.982419
16,818492.383675,45622.000000,44612.742339
32,947567.216183,46987.000000,4043.848291
64,1176583.397686,85068.000000,51679.265223
128,1178918.146036,62431.000000,49587.469052
256,1100154.857003,45012.000000,74646.891215
512,885557.081182,44254.000000,141528.020946
1024,1353294.922802,102547.000000,116411.033309
2048,1591421.535195,143644.000000,290831.380411
4096,828352.433942,42334.000000,287793.266101
8192,1302926.640579,91297.000000,1017308.906363
16384,1141443.001241,73683.000000,625811.030883
32768,525635.114137,43738.000000,126027.460512
65536,1910275.224271,123282.000000,1504215.424622
