frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,822919.951463,41405.000000,22419.020429
4,963493.786927,40019.000000,24662.477065
8,882117.382651,36761.000000,28373.433384
16,629562.659199,38146.000000,20528.638776
32,1313438.664767,74953.000000,8355.222259
64,841081.729550,38635.000000,4798.279379
128,919139.782851,36810.000000,41797.238461
256,1615304.716302,142681.000000,103233.656372
512,1611454.956218,137399.000000,124956.388280
1024,1079943.189235,34980.000000,132913.626179
2048,1184935.016798,64275.000000,133841.313297
4096,1654989.336331,144242.000000,223357.783370
8192,1792487.985332,164091.000000,284191.654965
16384,1950780.725899,183560.000000,427568.834578
32768,3136539.409035,271010.000000,1581426.156301
65536,3956400.037130,215040.000000,3941996.412554
