frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,716866.227054,35828.000000,564.004433
4,970465.351649,38621.000000,40271.853409
8,922676.380597,35862.000000,238.794891
16,654762.430973,39555.000000,19541.569154
32,1026550.958608,38165.000000,23280.183483
64,1114656.214702,44850.000000,61586.395332
128,971138.500376,37226.000000,58564.986255
256,1356237.794669,87028.000000,148533.579055
512,1325773.453177,93344.000000,141148.119757
1024,1099880.508221,37764.000000,131872.397559
2048,2010076.126097,152416.000000,180314.541188
4096,925231.090590,42919.000000,202451.830170
8192,2540466.218294,222887.000000,352501.351561
16384,1092978.481870,73486.000000,413044.962660
32768,948828.454995,62940.000000,565231.384804
65536,3080223.884743,267558.000000,1854034.841493
