frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,153953.582355,49829.000000,36.304270
4,216513.511227,149032.000000,874.308870
8,507615.763193,141058.000000,2463.523087
16,192890.012206,106472.000000,1974.956455
32,441670.742703,253610.000000,3292.965988
64,397358.621354,248680.000000,4740.620424
128,187431.336145,62627.000000,551.097995
256,65356.385403,22268.000000,1243.879817
512,393704.218801,235121.000000,63492.473578
1024,254875.251360,187113.000000,14715.204042
2048,216667.168251,62866.000000,62689.816956
4096,291157.302115,106240.000000,70940.632969
8192,472396.681807,195477.000000,67440.890964
16384,198414.671401,81164.000000,132270.740143
32768,183710.365249,54404.000000,0.000000
65536,148685.398234,93363.000000,0.000000
