frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,101380.274886,41667.000000,40.000000
4,828966.948030,264262.000000,7424.837439
8,556445.035034,183544.000000,1588.719610
16,484873.170868,140279.000000,874.115553
32,188091.605390,82000.000000,2454.720758
64,561846.129228,312107.000000,9496.184023
128,861805.612687,287864.000000,14967.818946
256,499444.927729,263738.000000,5806.100843
512,852911.709527,229194.000000,147475.832701
1024,930940.377159,269532.000000,74382.615866
2048,321281.259422,48112.000000,53569.853920
4096,596466.677547,115566.000000,281170.168821
8192,1439580.716160,163063.000000,112955.290133
16384,616457.641409,136408.000000,457299.714807
32768,711278.070934,101115.000000,0.000000
65536,2865736.220234,188093.000000,1482347.075447
