frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,345420.703441,142472.000000,2716.016200
4,119128.735413,44809.000000,373.401928
8,177315.707198,81916.000000,341.640162
16,164017.099666,65400.000000,276.994585
32,354925.387859,134164.000000,4557.147792
64,492684.020880,118893.000000,12768.677105
128,661224.113934,221466.000000,1744.187777
256,547948.104209,182350.000000,20226.646558
512,907734.790921,238301.000000,234787.695544
1024,621814.550744,255376.000000,63914.331554
2048,790930.910988,227163.000000,200436.643232
4096,661909.805774,124848.000000,127306.797077
8192,1197477.764727,210409.000000,255602.015149
16384,2207963.112220,198589.000000,975171.422755
32768,857489.698854,242645.000000,146922.660172
65536,2934840.171170,221125.000000,1934181.363765
