frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,182745.682313,96717.000000,536.148300
4,166720.800256,74724.000000,1998.610267
8,652359.480122,208838.000000,6877.431061
16,330345.483288,163608.000000,1065.628922
32,721551.701107,226375.000000,7368.698732
64,435948.394251,155459.000000,1073.057780
128,338467.694435,116599.000000,9175.113732
256,295891.839455,121467.000000,23406.506574
512,512060.060328,173691.000000,31563.751916
1024,387779.308841,55976.000000,79466.994035
2048,638242.683689,251956.000000,11806.563132
4096,257755.498940,53437.000000,74737.137442
8192,1001926.673055,197929.000000,496644.095841
16384,680293.099028,113759.000000,523374.483815
32768,608244.754067,161848.000000,143642.354433
65536,2284524.202552,74282.000000,1615673.907600
