frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,170711.566723,77114.000000,335.660543
4,309513.573415,155402.000000,1187.493579
8,110984.173182,34652.000000,272.833282
16,86677.216753,26533.000000,1540.448311
32,156439.499216,113872.000000,349.463875
64,485054.805285,206885.000000,419.939281
128,85471.614510,30743.000000,1057.346679
256,165797.627679,109184.000000,7385.412514
512,345926.039972,191144.000000,12419.227271
1024,273874.803407,102823.000000,80506.899133
2048,410521.826551,249937.000000,106483.522021
4096,954712.488049,197675.000000,121482.049337
8192,986938.129070,218327.000000,528304.680669
16384,443428.418986,125389.000000,191985.768269
32768,284226.762588,140949.000000,21059.757216
65536,4594630.593063,277411.000000,3969640.354552
