frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_max_flow_time,Dynamic_BAL_njobs100_mode2_max_flow_time,Dynamic_BAL_njobs100_mode3_max_flow_time,Dynamic_BAL_njobs100_mode4_max_flow_time,Dynamic_BAL_njobs100_mode5_max_flow_time,Dynamic_BAL_njobs100_mode6_max_flow_time,Dynamic_BAL_njobs100_mode7_max_flow_time
1024,34273.713163,34273.713163,34273.713163,34273.713163,34273.713163,34273.713163,34273.713163,29263.000000,29263.000000,29263.000000,29263.000000,29263.000000,29263.000000,29263.000000
128,51603.026791,41455.166686,51603.026791,51603.026791,51603.026791,41455.166686,41455.166686,22062.000000,28625.000000,22062.000000,22062.000000,22062.000000,28625.000000,28625.000000
16384,132225.022987,132225.022987,132225.022987,129232.066052,132225.022987,125380.476427,132225.022987,5736.000000,5736.000000,5736.000000,8168.000000,5736.000000,8550.000000,5736.000000
16,9226.387917,9258.901771,9226.387917,9226.387917,9226.387917,9567.366461,9253.318972,6868.000000,6868.000000,6868.000000,6868.000000,6868.000000,6868.000000,6868.000000
2048,36094.495965,36094.495965,29186.569377,36094.495965,36094.495965,29186.569377,29186.569377,10515.000000,10515.000000,19578.000000,10515.000000,10515.000000,19578.000000,19578.000000
256,20294.567155,20294.567155,21221.927339,20294.567155,20294.567155,20068.595890,20294.567155,7577.000000,7577.000000,7577.000000,7577.000000,7577.000000,8359.000000,7577.000000
2,238413.991334,238413.991334,238413.991334,238413.991334,238413.991334,238413.991334,238413.991334,52855.000000,52855.000000,52855.000000,52855.000000,52855.000000,52855.000000,52855.000000
32768,71802.769299,71802.769299,71802.769299,71802.769299,71802.769299,71802.769299,71802.769299,27233.000000,27233.000000,27233.000000,27233.000000,27233.000000,27233.000000,27233.000000
32,404772.542268,404772.542268,404772.542268,404772.542268,404772.542268,404772.542268,404772.542268,76540.000000,76540.000000,76540.000000,76540.000000,76540.000000,76540.000000,76540.000000
4096,91992.845325,92232.124263,94150.846034,90710.394504,91992.845325,82882.194300,95048.633367,6124.000000,8258.000000,6124.000000,7297.000000,6124.000000,23907.000000,8258.000000
4,11793.197743,11793.197743,11793.197743,11793.197743,11793.197743,11793.197743,11793.197743,9211.000000,9211.000000,9211.000000,9211.000000,9211.000000,9211.000000,9211.000000
512,225398.641828,225398.641828,225398.641828,225398.641828,225398.641828,225398.641828,225398.641828,60851.000000,60851.000000,60851.000000,60851.000000,60851.000000,60851.000000,60851.000000
64,16075.218194,16075.218194,16075.218194,16075.218194,16075.218194,16075.218194,16075.218194,13885.000000,13885.000000,13885.000000,13885.000000,13885.000000,13885.000000,13885.000000
65536,99019.452554,99019.452554,99019.452554,99019.452554,99019.452554,99019.452554,99019.452554,43163.000000,43163.000000,43163.000000,43163.000000,43163.000000,43163.000000,43163.000000
8192,278890.842707,278890.842707,278890.842707,278890.842707,278890.842707,278890.842707,278890.842707,60846.000000,60846.000000,60846.000000,60846.000000,60846.000000,60846.000000,60846.000000
8,395124.219974,395124.219974,395124.219974,395124.219974,395124.219974,395124.219974,395124.219974,67917.000000,67917.000000,67917.000000,67917.000000,67917.000000,67917.000000,67917.000000
