frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,322031.646055,6329.000000,7262.172196
4,717026.705340,12720.000000,10528.722810
8,355783.899823,8048.000000,2067.685905
16,748356.241751,11602.000000,22267.141756
32,897239.055823,16782.000000,50737.758701
64,386560.201780,8740.000000,3850.446727
128,915064.987295,17964.000000,85904.364057
256,445189.521227,9779.000000,23655.999260
512,1610491.332616,26380.000000,244393.764028
1024,1219444.267391,19296.000000,153940.353926
2048,1104883.695295,18704.000000,118059.429784
4096,2398991.711757,41128.000000,1042922.941448
8192,1804235.161918,25485.000000,491752.436807
16384,2397666.299939,42841.000000,1108809.523928
32768,1630578.632247,29797.000000,248283.763909
65536,2505171.712857,43291.000000,1591930.807686
