frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,627501.293916,11182.000000,26072.102562
4,536048.025300,9152.000000,10253.679047
8,495863.708671,10438.000000,19227.517156
16,930536.248269,13750.000000,14589.792459
32,1093097.062324,18884.000000,59683.216602
64,671475.501862,13297.000000,54209.650110
128,1024590.123695,19534.000000,28973.997722
256,1590505.090530,26644.000000,179840.889391
512,1365354.157382,24281.000000,114695.269449
1024,1467765.122519,27070.000000,203593.897760
2048,1697765.888234,28408.000000,399558.281063
4096,1615835.679220,26492.000000,326890.735399
8192,1764165.538024,30291.000000,326399.854179
16384,410127.592659,10864.000000,218852.998389
32768,1072668.484498,21528.000000,687313.064308
65536,1547403.766258,28659.000000,907528.211079
