frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,706294.915058,12053.000000,14008.630376
4,419324.796952,7043.000000,8853.086072
8,293572.595729,6434.000000,1595.197166
16,591161.726750,12299.000000,18315.292081
32,766578.687499,14817.000000,7027.527090
64,1182254.839944,17961.000000,30654.515230
128,620347.585241,12484.000000,54079.745247
256,1084455.839618,16566.000000,97666.547446
512,721978.836970,15443.000000,107907.185034
1024,622787.513492,11859.000000,61972.303072
2048,1734746.332030,27061.000000,472652.537778
4096,1103520.934769,16909.000000,216939.920549
8192,824984.128025,13992.000000,298674.852564
16384,858926.731661,18634.000000,479846.317305
32768,1104402.639113,19907.000000,372263.672004
65536,2300157.406138,38891.000000,1289502.849227
