frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,610037.157599,11153.000000,11561.771274
4,798180.711746,15044.000000,16410.106825
8,458914.324311,7154.000000,13467.250313
16,802605.843669,13865.000000,35556.043101
32,756598.087255,14768.000000,1140.167970
64,968590.217196,16768.000000,57698.745723
128,1111887.585257,18267.000000,66334.467798
256,677432.600124,11126.000000,71019.493078
512,1350134.739099,23300.000000,109717.924260
1024,784155.736055,13545.000000,20503.106277
2048,1293493.948589,22259.000000,199117.348659
4096,1132101.512450,21801.000000,464224.139521
8192,1096235.522674,16471.000000,142643.707485
16384,714032.984200,12850.000000,280438.204676
32768,941564.889001,16568.000000,383177.610843
65536,1072346.180083,23551.000000,626637.197369
