frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,312998.327023,4986.000000,6512.730840
4,650646.328697,12174.000000,15671.193318
8,469997.718360,8179.000000,10721.140984
16,645184.330108,10885.000000,13238.313374
32,910581.747435,16753.000000,10201.731716
64,1214487.809355,17896.000000,62237.932806
128,888806.346182,15905.000000,58600.649322
256,1273872.496658,22307.000000,158847.713877
512,935799.183734,17230.000000,129341.215113
1024,1674637.755438,27004.000000,228933.476973
2048,1622651.466043,25481.000000,459625.439555
4096,870268.293673,15907.000000,193183.013487
8192,2220168.958235,33677.000000,311681.330089
16384,2345388.521094,38794.000000,685742.582187
32768,925590.521723,17087.000000,368582.377301
65536,2124276.650241,35900.000000,1334665.257139
