frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,360923.943160,7569.000000,3994.250117
4,229830.257516,4637.000000,354.069202
8,435591.409957,7354.000000,1560.451858
16,767871.863236,12439.000000,17023.942317
32,1087527.604861,17626.000000,28250.116991
64,1020446.463691,17975.000000,21890.911493
128,875592.512751,15134.000000,26664.109998
256,1473589.254763,23493.000000,141212.548975
512,1482116.073810,26278.000000,103555.026783
1024,1524309.075295,24174.000000,140561.406022
2048,1232033.752915,21222.000000,107446.035623
4096,1673897.345495,27419.000000,186566.167485
8192,2764585.934732,53103.000000,1764277.925982
16384,1170564.196281,20992.000000,475097.455023
32768,1987380.786254,44374.000000,1139067.410850
65536,1583318.048741,22289.000000,596926.882046
