frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,812890.841382,15560.000000,13713.270361
4,356999.118234,6209.000000,1550.961960
8,602676.374695,9679.000000,11013.010488
16,536707.026142,9711.000000,8774.939829
32,831075.852482,13577.000000,31348.209869
64,1100541.555708,19873.000000,34923.457002
128,1414074.123478,21376.000000,108163.098897
256,775793.854485,11010.000000,52797.761221
512,1363146.035026,22689.000000,25540.454127
1024,1413998.421151,26428.000000,297555.118973
2048,1394591.561037,25970.000000,307409.268582
4096,925865.416769,20510.000000,149155.884031
8192,898436.107519,14898.000000,46100.655744
16384,1082477.689329,14553.000000,310963.201924
32768,3081251.391403,43444.000000,972129.839990
65536,3520678.827548,63735.000000,1562619.305350
