frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,640693.790257,9909.000000,1579.000000
4,499532.434157,9609.000000,611.336241
8,719733.257264,13703.000000,14432.663302
16,471053.838325,9208.000000,14165.618306
32,918243.489930,14411.000000,38471.261391
64,838484.098473,14787.000000,17347.669526
128,1047108.269159,16827.000000,108642.055586
256,984397.564926,19523.000000,34446.748744
512,909066.441057,16656.000000,165671.187752
1024,996963.566967,14829.000000,76870.785589
2048,1021066.856719,16751.000000,166146.089755
4096,1256383.297898,20997.000000,419883.311441
8192,482912.298262,11095.000000,65423.330640
16384,416839.710238,7857.000000,126129.546614
32768,626056.799228,16882.000000,0.000000
65536,96649.531106,2312.000000,0.000000
