frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,362232.874756,7523.000000,3206.382697
4,597077.801755,9920.000000,780.074996
8,567760.484299,10054.000000,13864.563102
16,371799.960378,6565.000000,6979.284777
32,575066.379578,10787.000000,8771.382103
64,906484.786764,15178.000000,51064.284466
128,1307061.053734,24643.000000,46650.943742
256,1019256.885073,17997.000000,18803.430777
512,982936.278875,17119.000000,58662.086717
1024,961641.553278,15815.000000,76590.691863
2048,557559.992412,13674.000000,64027.017165
4096,1548499.459445,23792.000000,169644.121183
8192,854635.496118,16412.000000,148920.436814
16384,1246479.939374,20977.000000,312334.124828
32768,2585898.040513,38708.000000,1298663.845264
65536,3653347.597111,58345.000000,1188171.513809
