frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,645006.889033,11329.000000,22541.568047
4,376757.967212,6621.000000,5568.089349
8,629325.552090,10069.000000,1998.033783
16,723661.715791,11212.000000,12569.534717
32,683104.004179,10734.000000,12902.640737
64,938904.644012,16598.000000,52001.538314
128,925445.184968,16454.000000,73742.549942
256,1097094.864751,18579.000000,117881.126551
512,1602727.216169,26737.000000,164918.073985
1024,1445839.229350,25765.000000,32997.580623
2048,1130214.509654,19300.000000,196557.501533
4096,450200.986689,11926.000000,54322.317513
8192,655168.786415,12293.000000,203023.752376
16384,719228.827535,13008.000000,186419.016956
32768,1267086.212831,28503.000000,408574.479799
65536,1194839.732891,16177.000000,0.000000
