frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,800833.850578,33073.000000,0.000000
4,1945452.241266,81064.000000,0.000000
8,1048043.231409,39835.000000,0.000000
16,1821633.396489,76400.000000,0.000000
32,1863303.260720,83639.000000,0.000000
64,1720494.251016,70277.000000,0.000000
128,2350967.160273,98206.000000,0.000000
256,1932259.051161,72382.000000,0.000000
512,3596089.737203,127596.000000,0.000000
1024,2589260.143893,108625.000000,0.000000
2048,1703223.083761,62620.000000,0.000000
4096,2345721.693736,98724.000000,0.000000
8192,4157570.623090,150713.000000,0.000000
16384,2585504.587713,87765.000000,0.000000
32768,4895429.653137,170530.000000,0.000000
65536,7939044.623736,250589.000000,0.000000
