frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1654509.050370,69759.000000,0.000000
4,1332095.230240,62773.000000,0.000000
8,1822674.833325,81469.000000,0.000000
16,1103019.726710,56880.000000,0.000000
32,1356374.039043,50076.000000,0.000000
64,2544036.689266,119192.000000,0.000000
128,1975720.937947,80980.000000,0.000000
256,2507909.078717,103925.000000,0.000000
512,3798280.799713,147881.000000,0.000000
1024,2868946.971385,116468.000000,0.000000
2048,3267833.850884,112119.000000,0.000000
4096,3080975.763995,131129.000000,0.000000
8192,1359316.983089,55119.000000,0.000000
16384,714653.495805,47592.000000,0.000000
32768,4529995.694791,160459.000000,0.000000
65536,5138337.910861,145979.000000,0.000000
