frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1553096.300845,58930.000000,0.000000
4,681724.075605,31544.000000,0.000000
8,1047700.965073,47202.000000,0.000000
16,985234.406568,41095.000000,0.000000
32,2029147.963806,92515.000000,0.000000
64,2037658.843412,79225.000000,0.000000
128,1811481.307579,75088.000000,0.000000
256,2988497.895937,121445.000000,0.000000
512,2914303.252816,130853.000000,0.000000
1024,3789035.500832,146269.000000,0.000000
2048,1144619.481965,40573.000000,0.000000
4096,2080816.749151,87574.000000,0.000000
8192,2915471.804900,122068.000000,0.000000
16384,4859140.568444,160926.000000,0.000000
32768,4608795.669300,124495.000000,0.000000
65536,4057757.871818,120828.000000,0.000000
