frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1456815.881811,53675.000000,0.000000
4,1132051.882844,49332.000000,0.000000
8,2079702.638506,89941.000000,0.000000
16,943510.042554,36269.000000,0.000000
32,1444995.625521,63128.000000,0.000000
64,2579403.261861,95898.000000,0.000000
128,2461222.976870,89965.000000,0.000000
256,2828180.859064,105468.000000,0.000000
512,3094484.615533,140856.000000,0.000000
1024,2747365.310257,105974.000000,0.000000
2048,2987166.757084,128134.000000,0.000000
4096,2181296.915646,77865.000000,0.000000
8192,2683930.861841,106762.000000,0.000000
16384,2569247.420910,93197.000000,0.000000
32768,587991.121412,31067.000000,0.000000
65536,4468018.925824,114797.000000,0.000000
