frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1465791.668421,62091.000000,0.000000
4,1859452.625011,67387.000000,0.000000
8,1582216.015605,56824.000000,0.000000
16,849971.354522,28076.000000,0.000000
32,2988466.832460,117268.000000,0.000000
64,1546719.555944,59111.000000,0.000000
128,1644588.295794,56784.000000,0.000000
256,3562165.849010,118725.000000,0.000000
512,3437254.314190,118503.000000,0.000000
1024,2298042.347277,86169.000000,0.000000
2048,2572523.125463,88417.000000,0.000000
4096,3542407.953885,118798.000000,0.000000
8192,3814802.276792,135556.000000,0.000000
16384,3981278.884647,135863.000000,0.000000
32768,5742483.795405,198976.000000,0.000000
65536,7387393.469788,199208.000000,0.000000
