frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,800339.760397,30773.000000,0.000000
4,1164953.479193,53578.000000,0.000000
8,1357961.733604,61435.000000,0.000000
16,1771368.109045,68414.000000,0.000000
32,1290386.555278,62456.000000,0.000000
64,2301071.028058,87095.000000,0.000000
128,3085464.244082,129146.000000,0.000000
256,2812131.379316,102284.000000,0.000000
512,2151731.604988,96495.000000,0.000000
1024,2404212.680324,104351.000000,0.000000
2048,4440353.072640,146566.000000,0.000000
4096,4760171.756385,147656.000000,0.000000
8192,3896103.000871,133038.000000,0.000000
16384,3382676.242357,102000.000000,0.000000
32768,2453146.666904,83576.000000,0.000000
65536,7560137.715179,213393.000000,0.000000
