frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1157320.014674,43506.000000,0.000000
4,1810589.703546,60518.000000,0.000000
8,1724050.691364,66169.000000,0.000000
16,976625.854844,44378.000000,0.000000
32,2122159.338411,78741.000000,0.000000
64,2314783.057431,86169.000000,0.000000
128,1930644.518725,75715.000000,0.000000
256,3109705.963811,100250.000000,0.000000
512,3024882.243908,99547.000000,0.000000
1024,2439520.796605,89181.000000,0.000000
2048,4124896.963389,135680.000000,0.000000
4096,1761389.304870,63134.000000,0.000000
8192,4856701.035009,154912.000000,0.000000
16384,2418561.702215,94386.000000,0.000000
32768,2148033.119174,96247.000000,0.000000
65536,5695212.662658,163529.000000,0.000000
