frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,110199.754796,22411.000000,301.991722
4,664197.922747,198645.000000,2534.884810
8,283661.065347,106008.000000,2724.076724
16,411394.060742,158879.000000,8201.082977
32,295292.173479,109108.000000,4008.367498
64,470455.138736,114222.000000,2242.816979
128,1286339.527290,307240.000000,43409.033265
256,638387.515663,218992.000000,30180.215722
512,1059676.285344,304106.000000,90216.345814
1024,1106339.542082,280860.000000,162987.103214
2048,452474.848238,93167.000000,111861.128691
4096,461942.838165,160429.000000,108036.887265
8192,1013482.150600,118736.000000,284422.485004
16384,2038089.703493,245278.000000,418994.181162
32768,1996032.941335,181048.000000,1224353.296321
65536,1325263.538264,239867.000000,963418.765913
