frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,127291.309016,54304.000000,1000.734230
4,123582.333276,53199.000000,275.174490
8,331137.579214,117175.000000,1064.134860
16,604004.471453,240646.000000,877.838823
32,118918.463562,45032.000000,444.353463
64,517655.708279,300188.000000,3205.468764
128,504052.473066,193110.000000,7725.159027
256,565483.235496,219801.000000,47156.692515
512,203502.110928,75465.000000,8112.775357
1024,267624.003993,114576.000000,13343.403164
2048,394208.454120,262500.000000,42867.405077
4096,458138.789411,191543.000000,117143.448532
8192,146274.128150,46476.000000,66350.957989
16384,264430.930706,125987.000000,76448.123424
32768,808904.642787,192695.000000,293859.088360
65536,369433.750126,254107.000000,0.000000
