frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,430069.290816,286163.000000,1710.814134
4,325104.622685,178069.000000,837.012545
8,444781.423862,252913.000000,527.077793
16,202625.926016,83408.000000,1406.395748
32,158100.775046,71407.000000,847.397781
64,284853.939174,189291.000000,474.118129
128,179096.852301,91192.000000,117.537228
256,259683.190523,114810.000000,70783.350394
512,412352.706480,265649.000000,265650.429704
1024,520388.200718,258008.000000,44813.554467
2048,347248.183905,186384.000000,3388.558248
4096,180049.276125,90856.000000,37818.947473
8192,589199.554389,298514.000000,346836.039157
16384,251058.291199,120956.000000,92089.498337
32768,765505.357135,247719.000000,420597.450595
65536,1080160.047652,246707.000000,1039559.571243
