frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,387738.085925,184207.000000,694.648112
4,104421.581328,47650.000000,239.814512
8,186776.093901,61926.000000,111.162044
16,390960.730340,157122.000000,5482.589534
32,474695.173429,357498.000000,2715.108101
64,84213.704294,38927.000000,776.304064
128,463031.275795,294264.000000,2773.237819
256,429706.297274,282085.000000,25013.561002
512,156891.657184,56936.000000,1368.507947
1024,533048.467728,272663.000000,65461.667952
2048,489744.675168,241372.000000,98785.303816
4096,149810.399449,43236.000000,44303.005745
8192,242014.220807,93758.000000,98011.003040
16384,997398.023721,259181.000000,263957.071394
32768,865542.013549,284714.000000,460723.665120
65536,523570.942822,206700.000000,481660.024758
