frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,59976.078706,18351.000000,200.314752
4,413592.683378,200795.000000,11548.371270
8,385306.795437,207293.000000,1369.658717
16,168484.168425,67631.000000,98.574845
32,388276.302275,140745.000000,1098.621864
64,242451.727965,95903.000000,3870.346884
128,556830.447091,324890.000000,4864.949434
256,172514.177055,64512.000000,24125.435602
512,628438.543234,273880.000000,170060.523879
1024,252221.272552,94711.000000,39055.010626
2048,473389.540878,161489.000000,98819.783065
4096,210337.909370,173619.000000,69643.284307
8192,294523.324635,130711.000000,139225.435119
16384,835153.684246,261459.000000,286499.786098
32768,434197.113831,178647.000000,369086.097277
65536,70584.876836,26910.000000,0.000000
