frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,407321.363938,231121.000000,7.000000
4,696104.659130,319321.000000,448.140603
8,552633.667756,267532.000000,218603.806829
16,217097.769562,119038.000000,1261.076921
32,569248.376761,306612.000000,3214.266635
64,344653.639431,194749.000000,849.004711
128,198970.008293,62975.000000,6049.934132
256,349858.852438,179350.000000,2212.977632
512,393984.459598,316258.000000,2625.021714
1024,169602.682550,108576.000000,5495.776651
2048,141867.737389,59252.000000,6766.833676
4096,270691.538083,216808.000000,59340.506191
8192,79397.390581,28523.000000,28195.691178
16384,372557.760669,177752.000000,116906.575743
32768,380717.534596,82565.000000,62235.638118
65536,341733.851580,173586.000000,85068.439959
