frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,487891.997075,341351.000000,1406.829059
4,181935.377816,79938.000000,705.324748
8,261424.401309,186801.000000,655.844494
16,169532.386340,86234.000000,12.000000
32,100588.975127,59690.000000,2083.156019
64,180527.038798,134314.000000,2289.070335
128,174952.510511,100842.000000,2555.329529
256,197544.233001,69997.000000,5988.515759
512,205881.327742,80351.000000,18550.969570
1024,252605.508742,181441.000000,17178.164483
2048,184786.621713,89914.000000,34683.864073
4096,724247.718491,252824.000000,142059.519980
8192,507367.120018,195404.000000,391907.270323
16384,293142.656625,91330.000000,249765.377563
32768,546804.522638,188323.000000,465273.200735
65536,133282.228159,39033.000000,80685.877042
