frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,163072.064303,92559.000000,392.562097
4,247520.391243,138435.000000,4221.650033
8,299636.870675,125857.000000,2164.830247
16,299215.102817,144938.000000,3764.566509
32,141710.776337,54481.000000,1803.960365
64,325269.249106,202390.000000,5777.790408
128,171299.089414,107356.000000,579.066490
256,502409.527017,251382.000000,17664.523826
512,517752.354784,149825.000000,70476.997191
1024,379242.077167,227377.000000,51507.654179
2048,806166.123596,304978.000000,67711.204693
4096,413772.575638,126870.000000,78154.640566
8192,142437.416218,25398.000000,101133.057667
16384,1140561.141876,275400.000000,496735.484350
32768,626212.238547,129583.000000,417066.138606
65536,1149026.130578,266460.000000,968055.789827
