frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,217992.025622,103250.000000,4044.022008
4,149433.455929,55484.000000,622.226647
8,651006.378933,211610.000000,8352.911049
16,134970.761630,74319.000000,1265.730619
32,361408.260505,185017.000000,1322.376648
64,799722.938594,329379.000000,8833.936439
128,675320.930797,257964.000000,30874.113785
256,696645.910471,226321.000000,35677.405385
512,270482.839241,92184.000000,21833.366758
1024,274527.796370,96939.000000,14507.840363
2048,464168.830695,147912.000000,94536.421659
4096,835255.458477,221675.000000,213775.917121
8192,1276096.554212,346983.000000,337639.511143
16384,213749.882690,83236.000000,89697.632037
32768,1008068.000557,252257.000000,383890.549937
65536,306854.960597,105001.000000,262824.549331
