frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,257630.471635,109879.000000,2421.203007
4,170764.590246,46429.000000,2744.831689
8,177257.115854,48584.000000,2164.371502
16,406601.123223,115761.000000,7599.185154
32,338945.341673,148688.000000,7661.154809
64,518042.524966,199786.000000,30328.939497
128,431109.058795,106278.000000,40132.016508
256,1002194.459360,221786.000000,13529.781447
512,736984.389025,203821.000000,137378.682939
1024,855495.695948,235052.000000,91154.966645
2048,1027386.469862,255422.000000,269004.203192
4096,533701.536817,112498.000000,123280.147558
8192,977075.851822,233221.000000,362641.172900
16384,1860174.178058,208139.000000,782322.371462
32768,990025.212016,207140.000000,368847.159631
65536,200789.882150,75001.000000,0.000000
