frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,393431.168381,106685.000000,3804.791190
4,346322.077226,119938.000000,1070.089716
8,555111.981734,187551.000000,959.620758
16,237024.876327,76338.000000,856.179304
32,1005845.089802,195984.000000,34425.294073
64,854599.641435,250749.000000,39729.972766
128,1079680.065171,287648.000000,35001.119139
256,476721.769281,127282.000000,71081.209943
512,628502.907884,147332.000000,88883.813931
1024,1068435.713558,242924.000000,123886.963422
2048,660553.928558,186372.000000,132309.339833
4096,1129147.393043,244567.000000,283056.946873
8192,703031.296613,197979.000000,94120.026817
16384,972904.777108,255714.000000,151339.132824
32768,828865.236505,204554.000000,163901.706944
65536,218929.851720,87085.000000,0.000000
