frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,731980.807432,229905.000000,7227.940924
4,337843.202298,97665.000000,367.049043
8,485649.810492,123601.000000,10444.001101
16,1128145.485248,293841.000000,1005.330791
32,557467.456267,145872.000000,32199.675775
64,807615.140087,237095.000000,20915.375373
128,748249.107889,268395.000000,36075.612746
256,1190752.344195,201768.000000,97987.177207
512,861259.554767,217386.000000,136528.383891
1024,934850.748239,212478.000000,166813.079065
2048,1481389.763268,241922.000000,366816.048114
4096,1164071.768720,224627.000000,402667.270459
8192,748567.493839,138925.000000,141410.079160
16384,2255066.429088,212585.000000,1372650.348665
32768,747578.629465,96192.000000,566308.483422
65536,104895.135064,30675.000000,0.000000
