frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,148090.054794,58919.000000,598.595022
4,256906.918677,138625.000000,85.906926
8,88633.952315,36725.000000,7615.890165
16,363360.159883,236332.000000,653.707121
32,206134.911194,146172.000000,453.947133
64,325040.769941,123244.000000,5711.734150
128,188108.306481,88864.000000,3277.225351
256,175990.670065,113717.000000,995.453163
512,225235.728098,135962.000000,12680.696905
1024,183884.040719,123919.000000,18627.700824
2048,368302.511929,118014.000000,39085.319571
4096,249331.089650,105264.000000,3402.610762
8192,134314.819905,40100.000000,10849.113097
16384,174852.578294,61597.000000,56292.273626
32768,384547.025954,211524.000000,370502.856658
65536,815571.100945,229157.000000,631073.647792
