frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,167121.033784,61341.000000,1762.993193
4,682628.481202,198877.000000,7476.567461
8,364610.303140,151314.000000,4385.300332
16,1105189.647094,256128.000000,17882.366985
32,271547.499909,102296.000000,6020.958479
64,703721.713590,206644.000000,54132.894168
128,787920.746120,254185.000000,34709.353653
256,603855.786344,162713.000000,36844.274766
512,777635.925257,196568.000000,53674.464832
1024,702369.194668,265266.000000,106031.894871
2048,713876.470126,157783.000000,52311.676976
4096,1981652.617107,271206.000000,496022.744484
8192,557506.037178,117018.000000,198743.602544
16384,851600.907315,255414.000000,528542.393189
32768,2566590.776505,213652.000000,1249531.270330
65536,1706563.560225,80420.000000,1568079.123303
