frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,87328.496008,53116.000000,175.085693
4,410157.838628,258840.000000,436.464202
8,171589.495229,118291.000000,293.231990
16,180946.950358,73329.000000,42658.129694
32,286783.323011,141795.000000,11297.881483
64,201589.054046,94479.000000,3591.576395
128,400246.591849,176172.000000,646.928126
256,390076.243278,251422.000000,11633.527668
512,471679.180003,274345.000000,59235.596291
1024,621863.653815,214629.000000,235948.147698
2048,817553.167954,257186.000000,269621.022940
4096,301558.431970,91843.000000,57768.569906
8192,821563.360351,261742.000000,343794.590951
16384,1022652.092417,265216.000000,650758.467044
32768,307973.988205,112941.000000,111271.556303
65536,1032728.894722,147954.000000,902792.166875
